symbol,signal_id,buy_surge_ratio,signal_time,signal_date,earliest_entry_time,signal_price,target_drop_pct,target_price,wait_deadline_utc,status,entry_time,entry_price,note
SOPHUSDT,SOPHUSDT_202604170000,32.36658150723259,2026-04-17 00:00:00,2026-04-17 00:00,2026-04-17 01:00:00,0.009089,0.0,0.009089,2026-04-22 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
JTOUSDT,JTOUSDT_202604170000,31.893893630991464,2026-04-17 00:00:00,2026-04-17 00:00,2026-04-17 01:00:00,0.3387,0.0,0.3387,2026-04-22 01:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧31.89x → 新60.74x，新信号UTC 2026-04-20 12:00)
TAKEUSDT,TAKEUSDT_202604170000,31.739240798299406,2026-04-17 00:00:00,2026-04-17 00:00,2026-04-17 01:00:00,0.03527,0.0,0.03527,2026-04-22 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
MAVUSDT,MAVUSDT_202604170000,31.70665551945647,2026-04-17 00:00:00,2026-04-17 00:00,2026-04-17 01:00:00,0.01606,0.0,0.01606,2026-04-22 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
BZUSDT,BZUSDT_202604170000,30.675481454067164,2026-04-17 00:00:00,2026-04-17 00:00,2026-04-17 01:00:00,92.57,0.0,92.57,2026-04-22 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
TAIKOUSDT,TAIKOUSDT_202604170000,30.369384236906523,2026-04-17 00:00:00,2026-04-17 00:00,2026-04-17 01:00:00,0.1226,0.0,0.1226,2026-04-22 01:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧30.37x → 新105.27x，新信号UTC 2026-04-18 00:00)
AIOUSDT,AIOUSDT_202604170000,30.156385111635455,2026-04-17 00:00:00,2026-04-17 00:00,2026-04-17 01:00:00,0.08256,0.0,0.08256,2026-04-22 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
LITUSDT,LITUSDT_202604170500,123.22284310595668,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,1.002,0.0,1.002,2026-04-22 06:00:00,entered,2026-04-17 06:05:00,1.000800,触发目标价并建仓（理论1.002000，实际1.000800）
ANKRUSDT,ANKRUSDT_202604170500,99.55787170413957,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,0.005139,0.0,0.005139,2026-04-22 06:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
SPKUSDT,SPKUSDT_202604170500,84.2650217533071,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,0.02289,0.0,0.02289,2026-04-22 06:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
SUNUSDT,SUNUSDT_202604170500,73.2884263868639,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,0.018384,0.0,0.018384,2026-04-22 06:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
0GUSDT,0GUSDT_202604170500,70.70293661377677,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,0.6238,0.0,0.6238,2026-04-22 06:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
ZBTUSDT,ZBTUSDT_202604170500,67.05174856829545,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,0.11913,0.0,0.11913,2026-04-22 06:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
AIOTUSDT,AIOTUSDT_202604170500,61.716711666698416,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,0.06804,0.0,0.06804,2026-04-22 06:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
AEROUSDT,AEROUSDT_202604170500,57.04752988144854,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,0.4103,0.0,0.4103,2026-04-22 06:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
RAREUSDT,RAREUSDT_202604170500,50.25962673822049,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,0.01562,0.0,0.01562,2026-04-22 06:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
DODOXUSDT,DODOXUSDT_202604170500,49.278846657506755,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,0.017568,0.0,0.017568,2026-04-22 06:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧49.28x → 新54.85x，新信号UTC 2026-04-18 00:00)
MANTAUSDT,MANTAUSDT_202604170500,49.1945606161215,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,0.06817,0.0,0.06817,2026-04-22 06:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
TRIAUSDT,TRIAUSDT_202604170500,44.841527514654686,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,0.02858,0.0,0.02858,2026-04-22 06:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
FIGHTUSDT,FIGHTUSDT_202604170500,41.125405192184296,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,0.004294,0.0,0.004294,2026-04-22 06:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
WOOUSDT,WOOUSDT_202604170500,34.456704171444294,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,0.01854,0.0,0.01854,2026-04-22 06:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
MOVEUSDT,MOVEUSDT_202604170500,33.07785038734235,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,0.01836,0.0,0.01836,2026-04-22 06:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
INJUSDT,INJUSDT_202604170500,30.84450855723556,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,3.363,0.0,3.363,2026-04-22 06:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
TOWNSUSDT,TOWNSUSDT_202604170500,30.405664206512725,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,0.003344,0.0,0.003344,2026-04-22 06:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
OGUSDT,OGUSDT_202604170500,30.252785819410978,2026-04-17 05:00:00,2026-04-17 05:00,2026-04-17 06:00:00,3.069,0.0,3.069,2026-04-22 06:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
COLLECTUSDT,COLLECTUSDT_202604170800,77.43924865847723,2026-04-17 08:00:00,2026-04-17 08:00,2026-04-17 09:00:00,0.03458,0.0,0.03458,2026-04-22 09:00:00,entered,2026-04-17 09:05:00,0.035660,触发目标价并建仓（理论0.034580，实际0.035660）
LABUSDT,LABUSDT_202604170800,52.083731701554875,2026-04-17 08:00:00,2026-04-17 08:00,2026-04-17 09:00:00,0.55785,0.0,0.55785,2026-04-22 09:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
TRXUSDT,TRXUSDT_202604170800,47.53797826583013,2026-04-17 08:00:00,2026-04-17 08:00,2026-04-17 09:00:00,0.32443,0.0,0.32443,2026-04-22 09:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
XNYUSDT,XNYUSDT_202604170800,44.86041331929156,2026-04-17 08:00:00,2026-04-17 08:00,2026-04-17 09:00:00,0.005567,0.0,0.005567,2026-04-22 09:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
SKLUSDT,SKLUSDT_202604180000,289.0525095625103,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.0078,0.0,0.0078,2026-04-23 01:00:00,entered,2026-04-18 01:05:00,0.007850,触发目标价并建仓（理论0.007800，实际0.007850）
ACEUSDT,ACEUSDT_202604180000,288.80091600529573,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.135,0.0,0.135,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
AGTUSDT,AGTUSDT_202604180000,238.98023994275835,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.013745,0.0,0.013745,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
AVAAIUSDT,AVAAIUSDT_202604180000,232.67961554441035,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.009528,0.0,0.009528,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
CARVUSDT,CARVUSDT_202604180000,200.01796812189738,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.06542,0.0,0.06542,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
SOONUSDT,SOONUSDT_202604180000,183.6586557231418,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.208,0.0,0.208,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
PORTALUSDT,PORTALUSDT_202604180000,179.04410104215805,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.00972,0.0,0.00972,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
LIGHTUSDT,LIGHTUSDT_202604180000,177.33807354545928,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.2503,0.0,0.2503,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
CLANKERUSDT,CLANKERUSDT_202604180000,172.24140537321637,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,26.77,0.0,26.77,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
ARPAUSDT,ARPAUSDT_202604180000,161.50241698733748,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.01019,0.0,0.01019,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
GRIFFAINUSDT,GRIFFAINUSDT_202604180000,158.6878517231869,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.017256,0.0,0.017256,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
TLMUSDT,TLMUSDT_202604180000,155.90597997953566,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.001859,0.0,0.001859,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
BELUSDT,BELUSDT_202604180000,149.22369645240886,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.1276,0.0,0.1276,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
EULUSDT,EULUSDT_202604180000,125.13566456787147,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,1.5054,0.0,1.5054,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
MAGICUSDT,MAGICUSDT_202604180000,114.24223359335188,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.06943,0.0,0.06943,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
PROVEUSDT,PROVEUSDT_202604180000,108.23130552725891,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.247,0.0,0.247,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
TAIKOUSDT,TAIKOUSDT_202604180000,105.27126025764453,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.1241,0.0,0.1241,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
VANAUSDT,VANAUSDT_202604180000,103.86745857885832,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,1.448,0.0,1.448,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
SPELLUSDT,SPELLUSDT_202604180000,101.66832640610284,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.0001754,0.0,0.0001754,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
OPENUSDT,OPENUSDT_202604180000,94.01072016328482,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.2273,0.0,0.2273,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
SAPIENUSDT,SAPIENUSDT_202604180000,89.98698080027972,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.09551,0.0,0.09551,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
MOCAUSDT,MOCAUSDT_202604180000,82.5197225244224,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.01433,0.0,0.01433,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
GWEIUSDT,GWEIUSDT_202604180000,82.45047926992966,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.09231,0.0,0.09231,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
API3USDT,API3USDT_202604180000,80.7190872818872,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.314,0.0,0.314,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
DEGOUSDT,DEGOUSDT_202604180000,79.5672817807353,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.2065,0.0,0.2065,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
SEIUSDT,SEIUSDT_202604180000,79.27961777404815,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.05801,0.0,0.05801,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
ELSAUSDT,ELSAUSDT_202604180000,78.67665140119709,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.07357,0.0,0.07357,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
LQTYUSDT,LQTYUSDT_202604180000,78.19345160531653,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.3113,0.0,0.3113,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
SPYUSDT,SPYUSDT_202604180000,70.48504983388706,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,708.73,0.0,708.73,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
COMPUSDT,COMPUSDT_202604180000,69.7125827550917,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,26.26,0.0,26.26,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
NVDAUSDT,NVDAUSDT_202604180000,67.60869261407312,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,200.82,0.0,200.82,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
ORDERUSDT,ORDERUSDT_202604180000,62.518406778235644,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.05652,0.0,0.05652,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
CELOUSDT,CELOUSDT_202604180000,62.101620860367404,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.08713,0.0,0.08713,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
PENDLEUSDT,PENDLEUSDT_202604180000,61.809765949863376,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,1.4019,0.0,1.4019,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
XVGUSDT,XVGUSDT_202604180000,60.585769709720054,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.003784,0.0,0.003784,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
BANDUSDT,BANDUSDT_202604180000,58.946427301451834,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.2312,0.0,0.2312,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
NXPCUSDT,NXPCUSDT_202604180000,58.15969632614839,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.2943,0.0,0.2943,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
RAVEUSDT,RAVEUSDT_202604180000,57.76505561793669,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,24.65778,0.0,24.65778,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
CELRUSDT,CELRUSDT_202604180000,57.43952038587791,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.00271,0.0,0.00271,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
HEIUSDT,HEIUSDT_202604180000,57.2416845264529,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.09108,0.0,0.09108,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
KSMUSDT,KSMUSDT_202604180000,56.9594299690126,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,4.931,0.0,4.931,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
KNCUSDT,KNCUSDT_202604180000,55.573654526335915,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.1435,0.0,0.1435,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
CHILLGUYUSDT,CHILLGUYUSDT_202604180000,55.248208973450375,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.01306,0.0,0.01306,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
GPSUSDT,GPSUSDT_202604180000,55.14398344628388,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.009093,0.0,0.009093,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
DODOXUSDT,DODOXUSDT_202604180000,54.85380018915752,2026-04-18 00:00:00,2026-04-18 00:00,2026-04-18 01:00:00,0.017865,0.0,0.017865,2026-04-23 01:00:00,backtest_end_pending,,,回测区间在信号 deadline 之前结束，或仍在轮候队列中，未标记为等待窗口超时；若需观察完整窗口请延长 end_date。策略按卖量倍数排序轮候，非「触价限价」成交逻辑。
